@RELATION 'Onset events in 2462'

@ATTRIBUTE 'Onset time in seconds' NUMERIC
@ATTRIBUTE 'Onset events of AcousticGuitar' STRING
@ATTRIBUTE 'Onset events of AltoSax' STRING
@ATTRIBUTE 'Onset events of Balalaika' STRING
@ATTRIBUTE 'Onset events of BrightPiano' STRING
@ATTRIBUTE 'Onset events of Cello' STRING
@ATTRIBUTE 'Onset events of Clarinet' STRING
@ATTRIBUTE 'Onset events of DoubleBassArco' STRING
@ATTRIBUTE 'Onset events of DoubleBassPizz' STRING
@ATTRIBUTE 'Onset events of Drums' STRING
@ATTRIBUTE 'Onset events of ElectricBass' STRING
@ATTRIBUTE 'Onset events of ElectricGuitarClean' STRING
@ATTRIBUTE 'Onset events of ElectricGuitarCrunch' STRING
@ATTRIBUTE 'Onset events of ElectricGuitarLead' STRING
@ATTRIBUTE 'Onset events of ElectricPiano' STRING
@ATTRIBUTE 'Onset events of Erhu' STRING
@ATTRIBUTE 'Onset events of Flugelhorn' STRING
@ATTRIBUTE 'Onset events of Flute' STRING
@ATTRIBUTE 'Onset events of Fujara' STRING
@ATTRIBUTE 'Onset events of Jinghu' STRING
@ATTRIBUTE 'Onset events of MorinKhuur' STRING
@ATTRIBUTE 'Onset events of OrganBass' STRING
@ATTRIBUTE 'Onset events of PanFlute' STRING
@ATTRIBUTE 'Onset events of Piano' STRING
@ATTRIBUTE 'Onset events of Shakuhachi' STRING
@ATTRIBUTE 'Onset events of Sitar' STRING
@ATTRIBUTE 'Onset events of TenorSax' STRING
@ATTRIBUTE 'Onset events of Trombone' STRING
@ATTRIBUTE 'Onset events of Trumpet' STRING
@ATTRIBUTE 'Onset events of Ukulele' STRING
@ATTRIBUTE 'Onset events of Viola' STRING
@ATTRIBUTE 'Onset events of Violin' STRING

@DATA
16.5,'[]','[]','[]','[]','[]','[]','[]','[44]','[+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
17.0,'[]','[]','[]','[]','[]','[]','[]','[44]','[+40,+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[+71]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
17.5,'[]','[]','[]','[]','[]','[]','[]','[44]','[+35,+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[+64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
18.0,'[]','[]','[]','[]','[]','[]','[]','[44]','[+35,+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[+75]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
18.5,'[]','[]','[]','[]','[]','[]','[]','[44]','[+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
19.0,'[]','[]','[]','[]','[]','[]','[]','[44]','[+40,+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
19.5,'[]','[]','[]','[]','[]','[]','[]','[44]','[+35,+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[+76]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
20.0,'[]','[]','[]','[]','[]','[]','[]','[+44]','[+35,+59]','[]','[]','[+51,+56,+59]','[]','[]','[]','[]','[]','[]','[]','[+71]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
20.5,'[]','[]','[]','[]','[]','[]','[]','[44]','[+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
21.0,'[]','[]','[]','[]','[]','[]','[]','[44]','[+40,+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[+75]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
21.5,'[]','[]','[]','[]','[]','[]','[]','[44]','[+35,+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[75]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
22.0,'[]','[]','[]','[]','[]','[]','[]','[44]','[+35,+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[+68]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
22.5,'[]','[]','[]','[]','[]','[]','[]','[44]','[+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[68]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
23.0,'[]','[]','[]','[]','[]','[]','[]','[44]','[+40,+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[+71]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
23.5,'[]','[]','[]','[]','[]','[]','[]','[44]','[+35,+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
24.0,'[]','[]','[]','[]','[]','[]','[]','[+42]','[+35,+59]','[]','[]','[+54,+58,+61]','[]','[]','[]','[]','[]','[]','[]','[+75]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
24.5,'[]','[]','[]','[]','[]','[]','[]','[42]','[+59]','[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[]','[]','[+64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
25.0,'[]','[]','[]','[]','[]','[]','[]','[42]','[+40,+59]','[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[]','[]','[+66]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
25.5,'[]','[]','[]','[]','[]','[]','[]','[42]','[+35,+59]','[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[]','[]','[66]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
26.0,'[]','[]','[]','[]','[]','[]','[]','[42]','[+35,+59]','[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[]','[]','[+71]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
26.5,'[]','[]','[]','[]','[]','[]','[]','[42]','[+59]','[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[]','[]','[71]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
27.0,'[]','[]','[]','[]','[]','[]','[]','[42]','[+40,+59]','[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
27.5,'[]','[]','[]','[]','[]','[]','[]','[42]','[+35,+59]','[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
28.0,'[]','[]','[]','[]','[]','[]','[]','[+47]','[+35,+59]','[]','[]','[+51,+54,+59]','[]','[]','[]','[]','[]','[]','[]','[+71]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
28.5,'[]','[]','[]','[]','[]','[]','[]','[47]','[+59]','[]','[]','[51,54,59]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
29.0,'[]','[]','[]','[]','[]','[]','[]','[47]','[+40,+59]','[]','[]','[51,54,59]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
29.5,'[]','[]','[]','[]','[]','[]','[]','[47]','[+35,+59]','[]','[]','[51,54,59]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
30.0,'[]','[]','[]','[]','[]','[]','[]','[47]','[+35,+59]','[]','[]','[51,54,59]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
30.5,'[]','[]','[]','[]','[]','[]','[]','[47]','[+59]','[]','[]','[51,54,59]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
31.0,'[]','[]','[]','[]','[]','[]','[]','[47]','[+40,+59]','[]','[]','[51,54,59]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
31.5,'[]','[]','[]','[]','[]','[]','[]','[47]','[+35,+59]','[]','[]','[51,54,59]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
32.0,'[]','[]','[]','[]','[]','[]','[]','[+40]','[+35,+59]','[]','[]','[+52,+56,+59]','[]','[]','[]','[]','[]','[]','[]','[+75]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
32.5,'[]','[]','[]','[]','[]','[]','[]','[40]','[+59]','[]','[]','[52,56,59]','[]','[]','[]','[]','[]','[]','[]','[75]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
33.0,'[]','[]','[]','[]','[]','[]','[]','[40]','[+40,+59]','[]','[]','[52,56,59]','[]','[]','[]','[]','[]','[]','[]','[+71]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
33.5,'[]','[]','[]','[]','[]','[]','[]','[40]','[+35,+59]','[]','[]','[52,56,59]','[]','[]','[]','[]','[]','[]','[]','[+64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
34.0,'[]','[]','[]','[]','[]','[]','[]','[40]','[+35,+59]','[]','[]','[52,56,59]','[]','[]','[]','[]','[]','[]','[]','[+75]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
34.5,'[]','[]','[]','[]','[]','[]','[]','[40]','[+59]','[]','[]','[52,56,59]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
35.0,'[]','[]','[]','[]','[]','[]','[]','[40]','[+40,+59]','[]','[]','[52,56,59]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
35.5,'[]','[]','[]','[]','[]','[]','[]','[40]','[+35,+59]','[]','[]','[52,56,59]','[]','[]','[]','[]','[]','[]','[]','[+76]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
36.0,'[]','[]','[]','[]','[]','[]','[]','[+44]','[+35,+59]','[]','[]','[+51,+56,+59]','[]','[]','[]','[]','[]','[]','[]','[+71]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
36.5,'[]','[]','[]','[]','[]','[]','[]','[44]','[+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
37.0,'[]','[]','[]','[]','[]','[]','[]','[44]','[+40,+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[+75]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
37.5,'[]','[]','[]','[]','[]','[]','[]','[44]','[+35,+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[75]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
38.0,'[]','[]','[]','[]','[]','[]','[]','[+47]','[+35,+59]','[]','[]','[+51,+54,+59]','[]','[]','[]','[]','[]','[]','[]','[+68]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
38.5,'[]','[]','[]','[]','[]','[]','[]','[47]','[+59]','[]','[]','[51,54,59]','[]','[]','[]','[]','[]','[]','[]','[68]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
39.0,'[]','[]','[]','[]','[]','[]','[]','[47]','[+40,+59]','[]','[]','[51,54,59]','[]','[]','[]','[]','[]','[]','[]','[+71]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
39.5,'[]','[]','[]','[]','[]','[]','[]','[47]','[+35,+59]','[]','[]','[51,54,59]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
40.0,'[]','[]','[]','[]','[]','[]','[]','[+44]','[+35,+59]','[]','[]','[+51,+56,+59]','[]','[]','[]','[]','[]','[]','[]','[+75]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
40.5,'[]','[]','[]','[]','[]','[]','[]','[44]','[+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
41.0,'[]','[]','[]','[]','[]','[]','[]','[44]','[+40,+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[+71]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
41.5,'[]','[]','[]','[]','[]','[]','[]','[44]','[+35,+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[+64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
42.0,'[]','[]','[]','[]','[]','[]','[]','[44]','[+35,+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[+75]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
42.5,'[]','[]','[]','[]','[]','[]','[]','[44]','[+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[+71]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
43.0,'[]','[]','[]','[]','[]','[]','[]','[44]','[+40,+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[+66]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
43.5,'[]','[]','[]','[]','[]','[]','[]','[44]','[+35,+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
44.0,'[]','[]','[]','[]','[]','[]','[]','[+44]','[+35,+59]','[]','[]','[+51,+56,+59]','[]','[]','[]','[]','[]','[]','[]','[+76]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
44.5,'[]','[]','[]','[]','[]','[]','[]','[44]','[+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
45.0,'[]','[]','[]','[]','[]','[]','[]','[44]','[+40,+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[+75]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
45.5,'[]','[]','[]','[]','[]','[]','[]','[44]','[+35,+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[+76]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
46.0,'[]','[]','[]','[]','[]','[]','[]','[+37]','[+35,+59]','[]','[]','[+52,+56,+61]','[]','[]','[]','[]','[]','[]','[]','[+73]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
46.5,'[]','[]','[]','[]','[]','[]','[]','[37]','[+59]','[]','[]','[52,56,61]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
47.0,'[]','[]','[]','[]','[]','[]','[]','[37]','[+40,+59]','[]','[]','[52,56,61]','[]','[]','[]','[]','[]','[]','[]','[+64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
47.5,'[]','[]','[]','[]','[]','[]','[]','[37]','[+35,+59]','[]','[]','[52,56,61]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
48.0,'[]','[]','[]','[]','[]','[]','[]','[+44]','[+35,+59]','[]','[]','[+51,+56,+59]','[]','[]','[]','[]','[]','[]','[]','[+75]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
48.5,'[]','[]','[]','[]','[]','[]','[]','[44]','[+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
49.0,'[]','[]','[]','[]','[]','[]','[]','[44]','[+40,+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[+71]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
49.5,'[]','[]','[]','[]','[]','[]','[]','[44]','[+35,+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[+64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
50.0,'[]','[]','[]','[]','[]','[]','[]','[44]','[+35,+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[+75]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
50.5,'[]','[]','[]','[]','[]','[]','[]','[44]','[+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
51.0,'[]','[]','[]','[]','[]','[]','[]','[44]','[+40,+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
51.5,'[]','[]','[]','[]','[]','[]','[]','[44]','[+35,+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[+76]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
52.0,'[]','[]','[]','[]','[]','[]','[]','[+44]','[+35,+59]','[]','[]','[+51,+56,+59]','[]','[]','[]','[]','[]','[]','[]','[+71]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
52.5,'[]','[]','[]','[]','[]','[]','[]','[44]','[+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
53.0,'[]','[]','[]','[]','[]','[]','[]','[44]','[+40,+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[+75]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
53.5,'[]','[]','[]','[]','[]','[]','[]','[44]','[+35,+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[75]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
54.0,'[]','[]','[]','[]','[]','[]','[]','[44]','[+35,+59]','[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[]','[]','[+68]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
