@RELATION 'Onset events in 2395'

@ATTRIBUTE 'Onset time in seconds' NUMERIC
@ATTRIBUTE 'Onset events of AcousticGuitar' STRING
@ATTRIBUTE 'Onset events of AltoSax' STRING
@ATTRIBUTE 'Onset events of Balalaika' STRING
@ATTRIBUTE 'Onset events of BrightPiano' STRING
@ATTRIBUTE 'Onset events of Cello' STRING
@ATTRIBUTE 'Onset events of Clarinet' STRING
@ATTRIBUTE 'Onset events of DoubleBassArco' STRING
@ATTRIBUTE 'Onset events of DoubleBassPizz' STRING
@ATTRIBUTE 'Onset events of Drums' STRING
@ATTRIBUTE 'Onset events of ElectricBass' STRING
@ATTRIBUTE 'Onset events of ElectricGuitarClean' STRING
@ATTRIBUTE 'Onset events of ElectricGuitarCrunch' STRING
@ATTRIBUTE 'Onset events of ElectricGuitarLead' STRING
@ATTRIBUTE 'Onset events of ElectricPiano' STRING
@ATTRIBUTE 'Onset events of Erhu' STRING
@ATTRIBUTE 'Onset events of Flugelhorn' STRING
@ATTRIBUTE 'Onset events of Flute' STRING
@ATTRIBUTE 'Onset events of Fujara' STRING
@ATTRIBUTE 'Onset events of Jinghu' STRING
@ATTRIBUTE 'Onset events of MorinKhuur' STRING
@ATTRIBUTE 'Onset events of OrganBass' STRING
@ATTRIBUTE 'Onset events of PanFlute' STRING
@ATTRIBUTE 'Onset events of Piano' STRING
@ATTRIBUTE 'Onset events of Shakuhachi' STRING
@ATTRIBUTE 'Onset events of Sitar' STRING
@ATTRIBUTE 'Onset events of TenorSax' STRING
@ATTRIBUTE 'Onset events of Trombone' STRING
@ATTRIBUTE 'Onset events of Trumpet' STRING
@ATTRIBUTE 'Onset events of Ukulele' STRING
@ATTRIBUTE 'Onset events of Viola' STRING
@ATTRIBUTE 'Onset events of Violin' STRING

@DATA
11.33856,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[+43]','[]','[]','[]','[]','[]','[]','[]','[+67,+70,+74]','[]','[]'
11.57478,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[43]','[]','[]','[]','[]','[]','[]','[]','[67,70,74]','[]','[]'
11.811,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+70]','[]','[]','[]','[]','[]','[43]','[]','[]','[]','[]','[]','[]','[]','[67,70,74]','[]','[]'
12.04722,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+72]','[]','[]','[]','[]','[]','[43]','[]','[]','[]','[]','[]','[]','[]','[67,70,74]','[]','[]'
12.28344,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[43]','[]','[]','[]','[]','[]','[]','[]','[67,70,74]','[]','[]'
12.51966,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+74]','[]','[]','[]','[]','[]','[43]','[]','[]','[]','[]','[]','[]','[]','[67,70,74]','[]','[]'
12.75588,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+79]','[]','[]','[]','[]','[]','[43]','[]','[]','[]','[]','[]','[]','[]','[67,70,74]','[]','[]'
13.22832,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[+38]','[]','[]','[]','[]','[]','[]','[]','[+65,+69,+74]','[]','[]'
13.46454,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+76]','[]','[]','[]','[]','[]','[38]','[]','[]','[]','[]','[]','[]','[]','[65,69,74]','[]','[]'
13.70076,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[38]','[]','[]','[]','[]','[]','[]','[]','[65,69,74]','[]','[]'
14.1732,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+72]','[]','[]','[]','[]','[]','[+38]','[]','[]','[]','[]','[]','[]','[]','[+65,+69,+74]','[]','[]'
14.40942,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+74]','[]','[]','[]','[]','[]','[38]','[]','[]','[]','[]','[]','[]','[]','[65,69,74]','[]','[]'
14.64564,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[38]','[]','[]','[]','[]','[]','[]','[]','[65,69,74]','[]','[]'
14.88186,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+77]','[]','[]','[]','[]','[]','[38]','[]','[]','[]','[]','[]','[]','[]','[65,69,74]','[]','[]'
15.11808,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+77]','[]','[]','[]','[]','[]','[+41]','[]','[]','[]','[]','[]','[]','[]','[+65,+69,+72]','[]','[]'
15.3543,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+70]','[]','[]','[]','[]','[]','[41]','[]','[]','[]','[]','[]','[]','[]','[65,69,72]','[]','[]'
15.59052,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+76]','[]','[]','[]','[]','[]','[41]','[]','[]','[]','[]','[]','[]','[]','[65,69,72]','[]','[]'
15.82674,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[41]','[]','[]','[]','[]','[]','[]','[]','[65,69,72]','[]','[]'
16.06296,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+70]','[]','[]','[]','[]','[]','[41]','[]','[]','[]','[]','[]','[]','[]','[65,69,72]','[]','[]'
16.29918,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+74]','[]','[]','[]','[]','[]','[41]','[]','[]','[]','[]','[]','[]','[]','[65,69,72]','[]','[]'
16.5354,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[41]','[]','[]','[]','[]','[]','[]','[]','[65,69,72]','[]','[]'
16.77162,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+81]','[]','[]','[]','[]','[]','[41]','[]','[]','[]','[]','[]','[]','[]','[65,69,72]','[]','[]'
17.00784,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+74]','[]','[]','[]','[]','[]','[+36]','[]','[]','[]','[]','[]','[]','[]','[+64,+67,+72]','[]','[]'
17.24406,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[36]','[]','[]','[]','[]','[]','[]','[]','[64,67,72]','[]','[]'
17.48028,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+81]','[]','[]','[]','[]','[]','[36]','[]','[]','[]','[]','[]','[]','[]','[64,67,72]','[]','[]'
17.7165,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+81]','[]','[]','[]','[]','[]','[36]','[]','[]','[]','[]','[]','[]','[]','[64,67,72]','[]','[]'
17.95272,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[36]','[]','[]','[]','[]','[]','[]','[]','[64,67,72]','[]','[]'
18.66138,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[36]','[]','[]','[]','[]','[]','[]','[]','[64,67,72]','[]','[]'
18.8976,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[+46]','[]','[]','[]','[]','[]','[]','[]','[+65,+70,+74]','[]','[]'
19.13382,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+70]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[65,70,74]','[]','[]'
19.37004,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+77]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[65,70,74]','[]','[]'
19.60626,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+70]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[65,70,74]','[]','[]'
19.84248,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[65,70,74]','[]','[]'
20.78736,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+74]','[]','[]','[]','[]','[]','[+38]','[]','[]','[]','[]','[]','[]','[]','[+65,+69,+74]','[]','[]'
21.02358,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[38]','[]','[]','[]','[]','[]','[]','[]','[65,69,74]','[]','[]'
22.67712,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[+38]','[]','[]','[]','[]','[]','[]','[]','[+65,+69,+74]','[]','[]'
22.91334,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[38]','[]','[]','[]','[]','[]','[]','[]','[65,69,74]','[]','[]'
23.14956,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+70]','[]','[]','[]','[]','[]','[38]','[]','[]','[]','[]','[]','[]','[]','[65,69,74]','[]','[]'
23.38578,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+72]','[]','[]','[]','[]','[]','[38]','[]','[]','[]','[]','[]','[]','[]','[65,69,74]','[]','[]'
23.622,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[38]','[]','[]','[]','[]','[]','[]','[]','[65,69,74]','[]','[]'
23.85822,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+74]','[]','[]','[]','[]','[]','[38]','[]','[]','[]','[]','[]','[]','[]','[65,69,74]','[]','[]'
24.09444,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+79]','[]','[]','[]','[]','[]','[38]','[]','[]','[]','[]','[]','[]','[]','[65,69,74]','[]','[]'
24.56688,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[+46]','[]','[]','[]','[]','[]','[]','[]','[+65,+70,+74]','[]','[]'
24.8031,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+76]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[65,70,74]','[]','[]'
25.03932,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[65,70,74]','[]','[]'
25.51176,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+72]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[65,70,74]','[]','[]'
25.74798,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+74]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[65,70,74]','[]','[]'
25.9842,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[65,70,74]','[]','[]'
26.22042,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+77]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[65,70,74]','[]','[]'
26.45664,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+77]','[]','[]','[]','[]','[]','[+36]','[]','[]','[]','[]','[]','[]','[]','[+64,+67,+72]','[]','[]'
26.69286,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+70]','[]','[]','[]','[]','[]','[36]','[]','[]','[]','[]','[]','[]','[]','[64,67,72]','[]','[]'
26.92908,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+76]','[]','[]','[]','[]','[]','[36]','[]','[]','[]','[]','[]','[]','[]','[64,67,72]','[]','[]'
27.1653,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+79]','[]','[]','[]','[]','[]','[36]','[]','[]','[]','[]','[]','[]','[]','[64,67,72]','[]','[]'
27.40152,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+72]','[]','[]','[]','[]','[]','[36]','[]','[]','[]','[]','[]','[]','[]','[64,67,72]','[]','[]'
27.63774,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+76]','[]','[]','[]','[]','[]','[36]','[]','[]','[]','[]','[]','[]','[]','[64,67,72]','[]','[]'
27.87396,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+72]','[]','[]','[]','[]','[]','[36]','[]','[]','[]','[]','[]','[]','[]','[64,67,72]','[]','[]'
28.11018,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[36]','[]','[]','[]','[]','[]','[]','[]','[64,67,72]','[]','[]'
28.3464,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[+41]','[]','[]','[]','[]','[]','[]','[]','[+65,+69,+72]','[]','[]'
28.58262,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[41]','[]','[]','[]','[]','[]','[]','[]','[65,69,72]','[]','[]'
28.81884,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+70]','[]','[]','[]','[]','[]','[41]','[]','[]','[]','[]','[]','[]','[]','[65,69,72]','[]','[]'
29.05506,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+72]','[]','[]','[]','[]','[]','[41]','[]','[]','[]','[]','[]','[]','[]','[65,69,72]','[]','[]'
29.29128,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[41]','[]','[]','[]','[]','[]','[]','[]','[65,69,72]','[]','[]'
29.5275,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+74]','[]','[]','[]','[]','[]','[41]','[]','[]','[]','[]','[]','[]','[]','[65,69,72]','[]','[]'
29.76372,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+79]','[]','[]','[]','[]','[]','[41]','[]','[]','[]','[]','[]','[]','[]','[65,69,72]','[]','[]'
29.99994,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[41]','[]','[]','[]','[]','[]','[]','[]','[65,69,72]','[]','[]'
30.23616,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[+45]','[]','[]','[]','[]','[]','[]','[]','[+64,+69,+72]','[]','[]'
30.47238,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+76]','[]','[]','[]','[]','[]','[45]','[]','[]','[]','[]','[]','[]','[]','[64,69,72]','[]','[]'
30.7086,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[45]','[]','[]','[]','[]','[]','[]','[]','[64,69,72]','[]','[]'
31.18104,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+72]','[]','[]','[]','[]','[]','[45]','[]','[]','[]','[]','[]','[]','[]','[64,69,72]','[]','[]'
31.41726,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+74]','[]','[]','[]','[]','[]','[45]','[]','[]','[]','[]','[]','[]','[]','[64,69,72]','[]','[]'
