@RELATION 'Onset events in 1014'

@ATTRIBUTE 'Onset time in seconds' NUMERIC
@ATTRIBUTE 'Onset events of AcousticGuitar' STRING
@ATTRIBUTE 'Onset events of AltoSax' STRING
@ATTRIBUTE 'Onset events of Balalaika' STRING
@ATTRIBUTE 'Onset events of BrightPiano' STRING
@ATTRIBUTE 'Onset events of Cello' STRING
@ATTRIBUTE 'Onset events of Clarinet' STRING
@ATTRIBUTE 'Onset events of DoubleBassArco' STRING
@ATTRIBUTE 'Onset events of DoubleBassPizz' STRING
@ATTRIBUTE 'Onset events of Drums' STRING
@ATTRIBUTE 'Onset events of ElectricBass' STRING
@ATTRIBUTE 'Onset events of ElectricGuitarClean' STRING
@ATTRIBUTE 'Onset events of ElectricGuitarCrunch' STRING
@ATTRIBUTE 'Onset events of ElectricGuitarLead' STRING
@ATTRIBUTE 'Onset events of ElectricPiano' STRING
@ATTRIBUTE 'Onset events of Erhu' STRING
@ATTRIBUTE 'Onset events of Flugelhorn' STRING
@ATTRIBUTE 'Onset events of Flute' STRING
@ATTRIBUTE 'Onset events of Fujara' STRING
@ATTRIBUTE 'Onset events of Jinghu' STRING
@ATTRIBUTE 'Onset events of MorinKhuur' STRING
@ATTRIBUTE 'Onset events of OrganBass' STRING
@ATTRIBUTE 'Onset events of PanFlute' STRING
@ATTRIBUTE 'Onset events of Piano' STRING
@ATTRIBUTE 'Onset events of Shakuhachi' STRING
@ATTRIBUTE 'Onset events of Sitar' STRING
@ATTRIBUTE 'Onset events of TenorSax' STRING
@ATTRIBUTE 'Onset events of Trombone' STRING
@ATTRIBUTE 'Onset events of Trumpet' STRING
@ATTRIBUTE 'Onset events of Ukulele' STRING
@ATTRIBUTE 'Onset events of Viola' STRING
@ATTRIBUTE 'Onset events of Violin' STRING

@DATA
4.47761,'[]','[]','[]','[]','[]','[]','[]','[+46]','[+42]','[]','[]','[]','[]','[+53,+58,+62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
4.70149,'[]','[]','[]','[]','[]','[]','[]','[46]','[+42]','[]','[]','[]','[]','[53,58,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
4.925371,'[]','[]','[]','[]','[]','[]','[]','[46]','[+40,+42]','[]','[]','[]','[]','[53,58,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
5.149251,'[]','[]','[]','[]','[]','[]','[]','[46]','[+42]','[]','[]','[]','[]','[53,58,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
5.373132,'[]','[]','[]','[]','[]','[]','[]','[+43]','[+35,+42]','[]','[]','[]','[]','[+55,+58,+62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
5.597012,'[]','[]','[]','[]','[]','[]','[]','[43]','[+42]','[]','[]','[]','[]','[55,58,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
5.820893,'[]','[]','[]','[]','[]','[]','[]','[43]','[+40,+42]','[]','[]','[]','[]','[55,58,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
6.044773,'[]','[]','[]','[]','[]','[]','[]','[43]','[+42]','[]','[]','[]','[]','[55,58,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
6.268654,'[]','[]','[]','[]','[]','[]','[]','[43]','[+42]','[]','[]','[]','[]','[55,58,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
6.492534,'[]','[]','[]','[]','[]','[]','[]','[43]','[+42]','[]','[]','[]','[]','[55,58,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
6.716415,'[]','[]','[]','[]','[]','[]','[]','[43]','[+40,+42]','[]','[]','[]','[]','[55,58,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
6.940295,'[]','[]','[]','[]','[]','[]','[]','[43]','[+42]','[]','[]','[]','[]','[55,58,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
7.164176,'[]','[]','[]','[]','[]','[]','[]','[+43]','[+35,+42]','[]','[]','[]','[]','[+55,+58,+62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
7.388056,'[]','[]','[]','[]','[]','[]','[]','[43]','[+42]','[]','[]','[]','[]','[55,58,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
7.611937,'[]','[]','[]','[]','[]','[]','[]','[43]','[+40,+42]','[]','[]','[]','[]','[55,58,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
7.835817,'[]','[]','[]','[]','[]','[]','[]','[43]','[+42]','[]','[]','[]','[]','[55,58,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
8.059698,'[]','[]','[]','[]','[]','[]','[]','[+41]','[+42]','[]','[]','[]','[]','[+53,+57,+60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
8.283578,'[]','[]','[]','[]','[]','[]','[]','[41]','[+42]','[]','[]','[]','[]','[53,57,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
8.507459,'[]','[]','[]','[]','[]','[]','[]','[41]','[+40,+42]','[]','[]','[]','[]','[53,57,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
8.731339,'[]','[]','[]','[]','[]','[]','[]','[41]','[+42]','[]','[]','[]','[]','[53,57,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
8.95522,'[]','[]','[]','[]','[]','[]','[]','[+38]','[+35,+42]','[]','[]','[]','[]','[+53,+57,+62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
9.1791,'[]','[]','[]','[]','[]','[]','[]','[38]','[+42]','[]','[]','[]','[]','[53,57,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
9.402981,'[]','[]','[]','[]','[]','[]','[]','[38]','[+40,+42]','[]','[]','[]','[]','[53,57,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
9.626861,'[]','[]','[]','[]','[]','[]','[]','[38]','[+42]','[]','[]','[]','[]','[53,57,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
9.850742,'[]','[]','[]','[]','[]','[]','[]','[38]','[+42]','[]','[]','[]','[]','[53,57,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
10.074622,'[]','[]','[]','[]','[]','[]','[]','[38]','[+42]','[]','[]','[]','[]','[53,57,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
10.298503,'[]','[]','[]','[]','[]','[]','[]','[38]','[+40,+42]','[]','[]','[]','[]','[53,57,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
10.522383,'[]','[]','[]','[]','[]','[]','[]','[38]','[+42]','[]','[]','[]','[]','[53,57,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
10.746264,'[]','[]','[]','[]','[]','[]','[]','[+41]','[+35,+42]','[]','[]','[]','[]','[+53,+57,+60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
10.970144,'[]','[]','[]','[]','[]','[]','[]','[41]','[+42]','[]','[]','[]','[]','[53,57,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
11.194025,'[]','[]','[]','[]','[]','[]','[]','[41]','[+40,+42]','[]','[]','[]','[]','[53,57,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
11.417905,'[]','[]','[]','[]','[]','[]','[]','[41]','[+42]','[]','[]','[]','[]','[53,57,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
11.641786,'[]','[]','[]','[]','[]','[]','[]','[41]','[+42]','[]','[]','[]','[]','[53,57,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
11.865666,'[]','[]','[]','[]','[]','[]','[]','[41]','[+42]','[]','[]','[]','[]','[53,57,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
12.089547,'[]','[]','[]','[]','[]','[]','[]','[41]','[+40,+42]','[]','[]','[]','[]','[53,57,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
12.313427,'[]','[]','[]','[]','[]','[]','[]','[41]','[+42]','[]','[]','[]','[]','[53,57,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
12.537308,'[]','[]','[]','[]','[]','[]','[]','[+41]','[+35,+42]','[]','[]','[]','[]','[+53,+57,+60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
12.761188,'[]','[]','[]','[]','[]','[]','[]','[41]','[+42]','[]','[]','[]','[]','[53,57,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
12.985069,'[]','[]','[]','[]','[]','[]','[]','[41]','[+40,+42]','[]','[]','[]','[]','[53,57,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
13.208949,'[]','[]','[]','[]','[]','[]','[]','[41]','[+42]','[]','[]','[]','[]','[53,57,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
13.43283,'[]','[]','[]','[]','[]','[]','[]','[+45]','[+42]','[]','[]','[]','[]','[+52,+57,+60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
13.65671,'[]','[]','[]','[]','[]','[]','[]','[45]','[+42]','[]','[]','[]','[]','[52,57,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
13.880591,'[]','[]','[]','[]','[]','[]','[]','[45]','[+40,+42]','[]','[]','[]','[]','[52,57,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
14.104471,'[]','[]','[]','[]','[]','[]','[]','[45]','[+42]','[]','[]','[]','[]','[52,57,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
14.328352,'[]','[]','[]','[]','[]','[]','[]','[+36]','[+35,+42]','[]','[]','[]','[]','[+52,+55,+60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
14.552232,'[]','[]','[]','[]','[]','[]','[]','[36]','[+42]','[]','[]','[]','[]','[52,55,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
14.776113,'[]','[]','[]','[]','[]','[]','[]','[36]','[+40,+42]','[]','[]','[]','[]','[52,55,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
14.999993,'[]','[]','[]','[]','[]','[]','[]','[36]','[+42]','[]','[]','[]','[]','[52,55,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
15.223874,'[]','[]','[]','[]','[]','[]','[]','[36]','[+42]','[]','[]','[]','[]','[52,55,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
15.447754,'[]','[]','[]','[]','[]','[]','[]','[36]','[+42]','[]','[]','[]','[]','[52,55,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
15.671635,'[]','[]','[]','[]','[]','[]','[]','[36]','[+40,+42]','[]','[]','[]','[]','[52,55,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
15.895515,'[]','[]','[]','[]','[]','[]','[]','[36]','[+42]','[]','[]','[]','[]','[52,55,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
16.119396,'[]','[]','[]','[]','[]','[]','[]','[+36]','[+35,+42]','[]','[]','[]','[]','[+52,+55,+60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
16.343275,'[]','[]','[]','[]','[]','[]','[]','[36]','[+42]','[]','[]','[]','[]','[52,55,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
16.567158,'[]','[]','[]','[]','[]','[]','[]','[36]','[+40,+42]','[]','[]','[]','[]','[52,55,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
16.791037,'[]','[]','[]','[]','[]','[]','[]','[36]','[+42]','[]','[]','[]','[]','[52,55,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
17.014917,'[]','[]','[]','[]','[]','[]','[]','[+46]','[+42]','[]','[]','[]','[]','[+53,+58,+62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
17.238798,'[]','[]','[]','[]','[]','[]','[]','[46]','[+42]','[]','[]','[]','[]','[53,58,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
17.46268,'[]','[]','[]','[]','[]','[]','[]','[46]','[+40,+42]','[]','[]','[]','[]','[53,58,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
17.68656,'[]','[]','[]','[]','[]','[]','[]','[46]','[+42]','[]','[]','[]','[]','[53,58,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
17.91044,'[]','[]','[]','[]','[]','[]','[]','[+46]','[+35,+42]','[]','[]','[]','[]','[+53,+58,+62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
18.13432,'[]','[]','[]','[]','[]','[]','[]','[46]','[+42]','[]','[]','[]','[]','[53,58,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
18.3582,'[]','[]','[]','[]','[]','[]','[]','[46]','[+40,+42]','[]','[]','[]','[]','[53,58,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
18.58208,'[]','[]','[]','[]','[]','[]','[]','[46]','[+42]','[]','[]','[]','[]','[53,58,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
18.805962,'[]','[]','[]','[]','[]','[]','[]','[46]','[+42]','[]','[]','[]','[]','[53,58,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
19.029842,'[]','[]','[]','[]','[]','[]','[]','[46]','[+42]','[]','[]','[]','[]','[53,58,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
19.253723,'[]','[]','[]','[]','[]','[]','[]','[46]','[+40,+42]','[]','[]','[]','[]','[53,58,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
19.477604,'[]','[]','[]','[]','[]','[]','[]','[46]','[+42]','[]','[]','[]','[]','[53,58,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
19.701485,'[]','[]','[]','[]','[]','[]','[]','[+38]','[+35,+42]','[]','[]','[]','[]','[+53,+57,+62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
19.925364,'[]','[]','[]','[]','[]','[]','[]','[38]','[+42]','[]','[]','[]','[]','[53,57,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
20.149244,'[]','[]','[]','[]','[]','[]','[]','[38]','[+40,+42]','[]','[]','[]','[]','[53,57,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
20.373123,'[]','[]','[]','[]','[]','[]','[]','[38]','[+42]','[]','[]','[]','[]','[53,57,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
20.597006,'[]','[]','[]','[]','[]','[]','[]','[+41]','[+42]','[]','[]','[]','[]','[+53,+57,+60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
20.820887,'[]','[]','[]','[]','[]','[]','[]','[41]','[+42]','[]','[]','[]','[]','[53,57,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
21.044767,'[]','[]','[]','[]','[]','[]','[]','[41]','[+40,+42]','[]','[]','[]','[]','[53,57,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
21.268648,'[]','[]','[]','[]','[]','[]','[]','[41]','[+42]','[]','[]','[]','[]','[53,57,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
21.492529,'[]','[]','[]','[]','[]','[]','[]','[+41]','[+35,+42]','[]','[]','[]','[]','[+53,+57,+60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
21.716408,'[]','[]','[]','[]','[]','[]','[]','[41]','[+42]','[]','[]','[]','[]','[53,57,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
21.940289,'[]','[]','[]','[]','[]','[]','[]','[41]','[+40,+42]','[]','[]','[]','[]','[53,57,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
22.164167,'[]','[]','[]','[]','[]','[]','[]','[41]','[+42]','[]','[]','[]','[]','[53,57,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
22.38805,'[]','[]','[]','[]','[]','[]','[]','[41]','[+42]','[]','[]','[]','[]','[53,57,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
22.61193,'[]','[]','[]','[]','[]','[]','[]','[41]','[+42]','[]','[]','[]','[]','[53,57,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
22.835812,'[]','[]','[]','[]','[]','[]','[]','[41]','[+40,+42]','[]','[]','[]','[]','[53,57,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
23.059692,'[]','[]','[]','[]','[]','[]','[]','[41]','[+42]','[]','[]','[]','[]','[53,57,60]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
23.283571,'[]','[]','[]','[]','[]','[]','[]','[+46]','[+35,+42]','[]','[]','[]','[]','[+53,+58,+62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
23.507452,'[]','[]','[]','[]','[]','[]','[]','[46]','[+42]','[]','[]','[]','[]','[53,58,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
23.731333,'[]','[]','[]','[]','[]','[]','[]','[46]','[+40,+42]','[]','[]','[]','[]','[53,58,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
23.955212,'[]','[]','[]','[]','[]','[]','[]','[46]','[+42]','[]','[]','[]','[]','[53,58,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
24.179094,'[]','[]','[]','[]','[]','[]','[]','[+46]','[+42]','[]','[]','[]','[]','[+53,+58,+62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
24.402973,'[]','[]','[]','[]','[]','[]','[]','[46]','[+42]','[]','[]','[]','[]','[53,58,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
