@RELATION 'Onset events in 2269'

@ATTRIBUTE 'Onset time in seconds' NUMERIC
@ATTRIBUTE 'Onset events of AcousticGuitar' STRING
@ATTRIBUTE 'Onset events of AltoSax' STRING
@ATTRIBUTE 'Onset events of Balalaika' STRING
@ATTRIBUTE 'Onset events of BrightPiano' STRING
@ATTRIBUTE 'Onset events of Cello' STRING
@ATTRIBUTE 'Onset events of Clarinet' STRING
@ATTRIBUTE 'Onset events of DoubleBassArco' STRING
@ATTRIBUTE 'Onset events of DoubleBassPizz' STRING
@ATTRIBUTE 'Onset events of Drums' STRING
@ATTRIBUTE 'Onset events of ElectricBass' STRING
@ATTRIBUTE 'Onset events of ElectricGuitarClean' STRING
@ATTRIBUTE 'Onset events of ElectricGuitarCrunch' STRING
@ATTRIBUTE 'Onset events of ElectricGuitarLead' STRING
@ATTRIBUTE 'Onset events of ElectricPiano' STRING
@ATTRIBUTE 'Onset events of Erhu' STRING
@ATTRIBUTE 'Onset events of Flugelhorn' STRING
@ATTRIBUTE 'Onset events of Flute' STRING
@ATTRIBUTE 'Onset events of Fujara' STRING
@ATTRIBUTE 'Onset events of Jinghu' STRING
@ATTRIBUTE 'Onset events of MorinKhuur' STRING
@ATTRIBUTE 'Onset events of OrganBass' STRING
@ATTRIBUTE 'Onset events of PanFlute' STRING
@ATTRIBUTE 'Onset events of Piano' STRING
@ATTRIBUTE 'Onset events of Shakuhachi' STRING
@ATTRIBUTE 'Onset events of Sitar' STRING
@ATTRIBUTE 'Onset events of TenorSax' STRING
@ATTRIBUTE 'Onset events of Trombone' STRING
@ATTRIBUTE 'Onset events of Trumpet' STRING
@ATTRIBUTE 'Onset events of Ukulele' STRING
@ATTRIBUTE 'Onset events of Viola' STRING
@ATTRIBUTE 'Onset events of Violin' STRING

@DATA
11.772141,'[]','[]','[53,56,61]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[37]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
12.151888,'[]','[]','[+53,+58,+61]','[]','[]','[]','[]','[]','[+35,+44]','[]','[]','[]','[+58]','[]','[]','[]','[]','[]','[]','[]','[+46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
12.531634,'[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[58]','[]','[]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
12.911381,'[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[+35,+40,+44]','[]','[]','[]','[+63]','[]','[]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
13.291127,'[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[+35,+44]','[]','[]','[]','[+59]','[]','[]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
13.670874,'[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[+35,+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
14.05062,'[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[+59]','[]','[]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
14.430367,'[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[+40,+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
14.810113,'[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[+65]','[]','[]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
15.18986,'[]','[]','[+53,+58,+61]','[]','[]','[]','[]','[]','[+35,+44]','[]','[]','[]','[+65]','[]','[]','[]','[]','[]','[]','[]','[+46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
15.569606,'[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[+61]','[]','[]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
15.949353,'[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[+35,+40,+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
16.3291,'[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[+35,+44]','[]','[]','[]','[+61]','[]','[]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
16.708845,'[]','[]','[+53,+58,+61]','[]','[]','[]','[]','[]','[+35,+44]','[]','[]','[]','[+66]','[]','[]','[]','[]','[]','[]','[]','[+46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
17.088593,'[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[+63]','[]','[]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
17.46834,'[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[+40,+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
17.848083,'[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
18.227833,'[]','[]','[+53,+56,+61]','[]','[]','[]','[]','[]','[+35,+44]','[]','[]','[]','[+63]','[]','[]','[]','[]','[]','[]','[]','[+37]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
18.607578,'[]','[]','[53,56,61]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[+59]','[]','[]','[]','[]','[]','[]','[]','[37]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
18.987324,'[]','[]','[53,56,61]','[]','[]','[]','[]','[]','[+35,+40,+44]','[]','[]','[]','[+65]','[]','[]','[]','[]','[]','[]','[]','[37]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
19.367071,'[]','[]','[53,56,61]','[]','[]','[]','[]','[]','[+35,+44]','[]','[]','[]','[65]','[]','[]','[]','[]','[]','[]','[]','[37]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
19.746819,'[]','[]','[53,56,61]','[]','[]','[]','[]','[]','[+35,+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[37]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
20.126564,'[]','[]','[53,56,61]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[+59]','[]','[]','[]','[]','[]','[]','[]','[37]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
20.506311,'[]','[]','[53,56,61]','[]','[]','[]','[]','[]','[+40,+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[37]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
20.886057,'[]','[]','[53,56,61]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[+65]','[]','[]','[]','[]','[]','[]','[]','[37]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
21.265804,'[]','[]','[+51,+56,+59]','[]','[]','[]','[]','[]','[+35,+44]','[]','[]','[]','[+66]','[]','[]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
21.64555,'[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[+59]','[]','[]','[]','[]','[]','[]','[]','[44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
22.025295,'[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[+35,+40,+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
22.405045,'[]','[]','[51,56,59]','[]','[]','[]','[]','[]','[+35,+44]','[]','[]','[]','[+58]','[]','[]','[]','[]','[]','[]','[]','[44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
22.78479,'[]','[]','[+53,+56,+61]','[]','[]','[]','[]','[]','[+35,+44]','[]','[]','[]','[+59]','[]','[]','[]','[]','[]','[]','[]','[+37]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
23.164536,'[]','[]','[53,56,61]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[37]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
23.544285,'[]','[]','[53,56,61]','[]','[]','[]','[]','[]','[+40,+44]','[]','[]','[]','[+58]','[]','[]','[]','[]','[]','[]','[]','[37]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
23.924028,'[]','[]','[53,56,61]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[58]','[]','[]','[]','[]','[]','[]','[]','[37]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
24.303776,'[]','[]','[+51,+54,+59]','[]','[]','[]','[]','[]','[+35,+44]','[]','[]','[]','[+58]','[]','[]','[]','[]','[]','[]','[]','[+47]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
24.683521,'[]','[]','[51,54,59]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[47]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
25.063269,'[]','[]','[51,54,59]','[]','[]','[]','[]','[]','[+35,+40,+44]','[]','[]','[]','[+63]','[]','[]','[]','[]','[]','[]','[]','[47]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
25.443016,'[]','[]','[51,54,59]','[]','[]','[]','[]','[]','[+35,+44]','[]','[]','[]','[+59]','[]','[]','[]','[]','[]','[]','[]','[47]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
25.822762,'[]','[]','[51,54,59]','[]','[]','[]','[]','[]','[+35,+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[47]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
26.202509,'[]','[]','[51,54,59]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[+59]','[]','[]','[]','[]','[]','[]','[]','[47]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
26.582256,'[]','[]','[51,54,59]','[]','[]','[]','[]','[]','[+40,+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[47]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
26.962,'[]','[]','[51,54,59]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[+65]','[]','[]','[]','[]','[]','[]','[]','[47]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
27.341747,'[]','[]','[+53,+56,+61]','[]','[]','[]','[]','[]','[+35,+44]','[]','[]','[]','[+65]','[]','[]','[]','[]','[]','[]','[]','[+37]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
27.721495,'[]','[]','[53,56,61]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[+61]','[]','[]','[]','[]','[]','[]','[]','[37]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
28.10124,'[]','[]','[53,56,61]','[]','[]','[]','[]','[]','[+35,+40,+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[37]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
28.480988,'[]','[]','[53,56,61]','[]','[]','[]','[]','[]','[+35,+44]','[]','[]','[]','[+61]','[]','[]','[]','[]','[]','[]','[]','[37]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
28.860735,'[]','[]','[+54,+58,+61]','[]','[]','[]','[]','[]','[+35,+44]','[]','[]','[]','[+66]','[]','[]','[]','[]','[]','[]','[]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
29.24048,'[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[+63]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
29.620228,'[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[+40,+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
29.999971,'[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
30.37972,'[]','[]','[+54,+58,+61]','[]','[]','[]','[]','[]','[+35,+44]','[]','[]','[]','[+63]','[]','[]','[]','[]','[]','[]','[]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
30.759466,'[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[+59]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
31.139212,'[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[+35,+40,+44]','[]','[]','[]','[+65]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
31.51896,'[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[+35,+44]','[]','[]','[]','[65]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
31.898706,'[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[+35,+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
32.278454,'[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[+59]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
32.6582,'[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[+40,+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
33.037945,'[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
33.41769,'[]','[]','[+54,+58,+61]','[]','[]','[]','[]','[]','[+35,+44]','[]','[]','[]','[+61]','[]','[]','[]','[]','[]','[]','[]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
33.79744,'[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[61]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
34.177185,'[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[+35,+40,+44]','[]','[]','[]','[+65]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
34.55693,'[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[+35,+44]','[]','[]','[]','[65]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
34.93668,'[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[+35,+44]','[]','[]','[]','[65]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
35.316425,'[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[65]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
35.69617,'[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[+40,+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
36.075916,'[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[+66]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
36.455666,'[]','[]','[+53,+58,+61]','[]','[]','[]','[]','[]','[+35,+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
36.835407,'[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
37.215157,'[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[+35,+40,+44]','[]','[]','[]','[+66]','[]','[]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
37.594906,'[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[+35,+44]','[]','[]','[]','[66]','[]','[]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
37.974648,'[]','[]','[+53,+58,+61]','[]','[]','[]','[]','[]','[+35,+44]','[]','[]','[]','[+61]','[]','[]','[]','[]','[]','[]','[]','[+46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
38.354397,'[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
38.734142,'[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[+40,+44]','[]','[]','[]','[+58]','[]','[]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
39.113888,'[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[+58]','[]','[]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
39.493637,'[]','[]','[+53,+58,+61]','[]','[]','[]','[]','[]','[+35,+44]','[]','[]','[]','[+63]','[]','[]','[]','[]','[]','[]','[]','[+46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
39.873383,'[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[+44]','[]','[]','[]','[+66]','[]','[]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
40.253128,'[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[+35,+40,+44]','[]','[]','[]','[+61]','[]','[]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
40.632877,'[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[+35,+44]','[]','[]','[]','[+61]','[]','[]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
