@RELATION 'Onset events in 1050'

@ATTRIBUTE 'Onset time in seconds' NUMERIC
@ATTRIBUTE 'Onset events of AcousticGuitar' STRING
@ATTRIBUTE 'Onset events of AltoSax' STRING
@ATTRIBUTE 'Onset events of Balalaika' STRING
@ATTRIBUTE 'Onset events of BrightPiano' STRING
@ATTRIBUTE 'Onset events of Cello' STRING
@ATTRIBUTE 'Onset events of Clarinet' STRING
@ATTRIBUTE 'Onset events of DoubleBassArco' STRING
@ATTRIBUTE 'Onset events of DoubleBassPizz' STRING
@ATTRIBUTE 'Onset events of Drums' STRING
@ATTRIBUTE 'Onset events of ElectricBass' STRING
@ATTRIBUTE 'Onset events of ElectricGuitarClean' STRING
@ATTRIBUTE 'Onset events of ElectricGuitarCrunch' STRING
@ATTRIBUTE 'Onset events of ElectricGuitarLead' STRING
@ATTRIBUTE 'Onset events of ElectricPiano' STRING
@ATTRIBUTE 'Onset events of Erhu' STRING
@ATTRIBUTE 'Onset events of Flugelhorn' STRING
@ATTRIBUTE 'Onset events of Flute' STRING
@ATTRIBUTE 'Onset events of Fujara' STRING
@ATTRIBUTE 'Onset events of Jinghu' STRING
@ATTRIBUTE 'Onset events of MorinKhuur' STRING
@ATTRIBUTE 'Onset events of OrganBass' STRING
@ATTRIBUTE 'Onset events of PanFlute' STRING
@ATTRIBUTE 'Onset events of Piano' STRING
@ATTRIBUTE 'Onset events of Shakuhachi' STRING
@ATTRIBUTE 'Onset events of Sitar' STRING
@ATTRIBUTE 'Onset events of TenorSax' STRING
@ATTRIBUTE 'Onset events of Trombone' STRING
@ATTRIBUTE 'Onset events of Trumpet' STRING
@ATTRIBUTE 'Onset events of Ukulele' STRING
@ATTRIBUTE 'Onset events of Viola' STRING
@ATTRIBUTE 'Onset events of Violin' STRING

@DATA
3.055552,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[40]','[]','[55,59,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+66]','[]','[]','[]','[]','[]','[]','[]'
3.33333,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[40]','[]','[55,59,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
3.611107,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[40]','[]','[55,59,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+71]','[]','[]','[]','[]','[]','[]','[]'
3.888885,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[40]','[]','[55,59,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
4.44444,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[+42]','[]','[+54,+57,+61]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+62]','[]','[]','[]','[]','[]','[]','[]'
4.722217,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[54,57,61]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+67]','[]','[]','[]','[]','[]','[]','[]'
4.999995,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[54,57,61]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+64]','[]','[]','[]','[]','[]','[]','[]'
5.277772,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[54,57,61]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+67]','[]','[]','[]','[]','[]','[]','[]'
5.55555,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[54,57,61]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+64]','[]','[]','[]','[]','[]','[]','[]'
5.833327,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[54,57,61]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[]','[]'
6.111105,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[54,57,61]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+71]','[]','[]','[]','[]','[]','[]','[]'
6.388882,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[54,57,61]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+64]','[]','[]','[]','[]','[]','[]','[]'
6.66666,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[+45]','[]','[+57,+61,+64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+64]','[]','[]','[]','[]','[]','[]','[]'
6.944437,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[45]','[]','[57,61,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+66]','[]','[]','[]','[]','[]','[]','[]'
7.222215,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[45]','[]','[57,61,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+66]','[]','[]','[]','[]','[]','[]','[]'
7.499992,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[45]','[]','[57,61,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+66]','[]','[]','[]','[]','[]','[]','[]'
7.77777,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[45]','[]','[57,61,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+66]','[]','[]','[]','[]','[]','[]','[]'
8.055547,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[45]','[]','[57,61,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
8.333325,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[45]','[]','[57,61,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[]','[]'
8.611102,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[45]','[]','[57,61,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+62]','[]','[]','[]','[]','[]','[]','[]'
8.88888,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[+40]','[]','[+55,+59,+64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+64]','[]','[]','[]','[]','[]','[]','[]'
9.166657,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[40]','[]','[55,59,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+67]','[]','[]','[]','[]','[]','[]','[]'
9.444435,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[40]','[]','[55,59,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+67]','[]','[]','[]','[]','[]','[]','[]'
9.722212,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[40]','[]','[55,59,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
10.277767,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[40]','[]','[55,59,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+64]','[]','[]','[]','[]','[]','[]','[]'
10.555545,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[40]','[]','[55,59,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
10.833322,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[40]','[]','[55,59,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+71]','[]','[]','[]','[]','[]','[]','[]'
11.1111,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[+40]','[]','[+55,+59,+64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+62]','[]','[]','[]','[]','[]','[]','[]'
11.388877,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[40]','[]','[55,59,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[]','[]'
11.666655,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[40]','[]','[55,59,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+62]','[]','[]','[]','[]','[]','[]','[]'
11.944432,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[40]','[]','[55,59,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+66]','[]','[]','[]','[]','[]','[]','[]'
12.22221,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[+47]','[]','[+54,+59,+62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
12.499987,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[47]','[]','[54,59,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+71]','[]','[]','[]','[]','[]','[]','[]'
12.777765,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[47]','[]','[54,59,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
13.33332,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[+47]','[]','[+54,+59,+62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+62]','[]','[]','[]','[]','[]','[]','[]'
13.611097,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[47]','[]','[54,59,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+67]','[]','[]','[]','[]','[]','[]','[]'
13.888875,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[47]','[]','[54,59,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+64]','[]','[]','[]','[]','[]','[]','[]'
14.166652,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[47]','[]','[54,59,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+67]','[]','[]','[]','[]','[]','[]','[]'
14.44443,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[47]','[]','[54,59,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+64]','[]','[]','[]','[]','[]','[]','[]'
14.722207,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[47]','[]','[54,59,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[]','[]'
14.999985,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[47]','[]','[54,59,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+71]','[]','[]','[]','[]','[]','[]','[]'
15.277762,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[47]','[]','[54,59,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+64]','[]','[]','[]','[]','[]','[]','[]'
15.55554,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[+42]','[]','[+54,+57,+61]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+64]','[]','[]','[]','[]','[]','[]','[]'
15.833317,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[54,57,61]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+66]','[]','[]','[]','[]','[]','[]','[]'
16.111095,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[54,57,61]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+64]','[]','[]','[]','[]','[]','[]','[]'
16.388872,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[54,57,61]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+64]','[]','[]','[]','[]','[]','[]','[]'
16.66665,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[54,57,61]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+67]','[]','[]','[]','[]','[]','[]','[]'
17.222204,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[54,57,61]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+64]','[]','[]','[]','[]','[]','[]','[]'
17.77776,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[+42]','[]','[+54,+57,+61]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+64]','[]','[]','[]','[]','[]','[]','[]'
18.055536,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[54,57,61]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+67]','[]','[]','[]','[]','[]','[]','[]'
18.333317,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[54,57,61]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+67]','[]','[]','[]','[]','[]','[]','[]'
18.88887,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[54,57,61]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
19.166649,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[54,57,61]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+64]','[]','[]','[]','[]','[]','[]','[]'
19.444424,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[54,57,61]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
19.722202,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[42]','[]','[54,57,61]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+71]','[]','[]','[]','[]','[]','[]','[]'
19.99998,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[+40]','[]','[+55,+59,+64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+62]','[]','[]','[]','[]','[]','[]','[]'
20.277756,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[40]','[]','[55,59,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[]','[]'
20.555536,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[40]','[]','[55,59,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+62]','[]','[]','[]','[]','[]','[]','[]'
20.833311,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[40]','[]','[55,59,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+66]','[]','[]','[]','[]','[]','[]','[]'
21.11109,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[40]','[]','[55,59,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
21.388868,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[40]','[]','[55,59,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+71]','[]','[]','[]','[]','[]','[]','[]'
21.666643,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[40]','[]','[55,59,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
22.2222,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[+38]','[]','[+54,+57,+62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+62]','[]','[]','[]','[]','[]','[]','[]'
22.499975,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[38]','[]','[54,57,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+67]','[]','[]','[]','[]','[]','[]','[]'
22.777756,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[38]','[]','[54,57,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+64]','[]','[]','[]','[]','[]','[]','[]'
23.055532,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[38]','[]','[54,57,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+67]','[]','[]','[]','[]','[]','[]','[]'
23.33331,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[38]','[]','[54,57,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+64]','[]','[]','[]','[]','[]','[]','[]'
23.611088,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[38]','[]','[54,57,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[]','[]'
23.888865,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[38]','[]','[54,57,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+71]','[]','[]','[]','[]','[]','[]','[]'
24.166641,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[38]','[]','[54,57,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+64]','[]','[]','[]','[]','[]','[]','[]'
24.44442,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[+47]','[]','[+54,+59,+62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[]','[]'
24.722197,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[47]','[]','[54,59,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
25.277752,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[47]','[]','[54,59,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+62]','[]','[]','[]','[]','[]','[]','[]'
25.55553,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[+47]','[]','[+54,+59,+62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+71]','[]','[]','[]','[]','[]','[]','[]'
26.111084,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[47]','[]','[54,59,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+64]','[]','[]','[]','[]','[]','[]','[]'
26.388863,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[47]','[]','[54,59,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+64]','[]','[]','[]','[]','[]','[]','[]'
26.66664,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[+43]','[]','[+55,+59,+62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+71]','[]','[]','[]','[]','[]','[]','[]'
26.944416,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[43]','[]','[55,59,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+62]','[]','[]','[]','[]','[]','[]','[]'
27.222197,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[43]','[]','[55,59,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+64]','[]','[]','[]','[]','[]','[]','[]'
27.77775,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[43]','[]','[55,59,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
28.055529,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[43]','[]','[55,59,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+67]','[]','[]','[]','[]','[]','[]','[]'
28.333303,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[43]','[]','[55,59,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+66]','[]','[]','[]','[]','[]','[]','[]'
28.88886,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[+45]','[]','[+57,+61,+64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+64]','[]','[]','[]','[]','[]','[]','[]'
29.166636,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[45]','[]','[57,61,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[]','[]'
29.444416,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[45]','[]','[57,61,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[]','[]'
29.722193,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[45]','[]','[57,61,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+71]','[]','[]','[]','[]','[]','[]','[]'
29.99997,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[45]','[]','[57,61,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+62]','[]','[]','[]','[]','[]','[]','[]'
30.277748,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[45]','[]','[57,61,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+67]','[]','[]','[]','[]','[]','[]','[]'
30.555525,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[45]','[]','[57,61,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+62]','[]','[]','[]','[]','[]','[]','[]'
30.833302,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[45]','[]','[57,61,64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+62]','[]','[]','[]','[]','[]','[]','[]'
31.11108,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[+47]','[]','[+54,+59,+62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+67]','[]','[]','[]','[]','[]','[]','[]'
31.388857,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[47]','[]','[54,59,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+66]','[]','[]','[]','[]','[]','[]','[]'
31.666636,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[47]','[]','[54,59,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+66]','[]','[]','[]','[]','[]','[]','[]'
31.944412,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[47]','[]','[54,59,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+67]','[]','[]','[]','[]','[]','[]','[]'
32.22219,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[47]','[]','[54,59,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+66]','[]','[]','[]','[]','[]','[]','[]'
32.777744,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[47]','[]','[54,59,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[]','[]'
33.055523,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[47]','[]','[54,59,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
33.3333,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[+47]','[]','[+54,+59,+62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+66]','[]','[]','[]','[]','[]','[]','[]'
34.44441,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[47]','[]','[54,59,62]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
35.55552,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[+43]','[+67]','[]','[]','[]','[]','[]','[]','[+67]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
35.833298,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[43]','[+71]','[]','[]','[]','[]','[]','[]','[+76]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
36.111076,'[]','[]','[]','[]','[]','[]','[]','[]','[]','[43]','[+62]','[]','[]','[]','[]','[]','[]','[+64]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
