@RELATION 'Onset events in 0080'

@ATTRIBUTE 'Onset time in seconds' NUMERIC
@ATTRIBUTE 'Onset events of AcousticGuitar' STRING
@ATTRIBUTE 'Onset events of AltoSax' STRING
@ATTRIBUTE 'Onset events of Balalaika' STRING
@ATTRIBUTE 'Onset events of BrightPiano' STRING
@ATTRIBUTE 'Onset events of Cello' STRING
@ATTRIBUTE 'Onset events of Clarinet' STRING
@ATTRIBUTE 'Onset events of DoubleBassArco' STRING
@ATTRIBUTE 'Onset events of DoubleBassPizz' STRING
@ATTRIBUTE 'Onset events of Drums' STRING
@ATTRIBUTE 'Onset events of ElectricBass' STRING
@ATTRIBUTE 'Onset events of ElectricGuitarClean' STRING
@ATTRIBUTE 'Onset events of ElectricGuitarCrunch' STRING
@ATTRIBUTE 'Onset events of ElectricGuitarLead' STRING
@ATTRIBUTE 'Onset events of ElectricPiano' STRING
@ATTRIBUTE 'Onset events of Erhu' STRING
@ATTRIBUTE 'Onset events of Flugelhorn' STRING
@ATTRIBUTE 'Onset events of Flute' STRING
@ATTRIBUTE 'Onset events of Fujara' STRING
@ATTRIBUTE 'Onset events of Jinghu' STRING
@ATTRIBUTE 'Onset events of MorinKhuur' STRING
@ATTRIBUTE 'Onset events of OrganBass' STRING
@ATTRIBUTE 'Onset events of PanFlute' STRING
@ATTRIBUTE 'Onset events of Piano' STRING
@ATTRIBUTE 'Onset events of Shakuhachi' STRING
@ATTRIBUTE 'Onset events of Sitar' STRING
@ATTRIBUTE 'Onset events of TenorSax' STRING
@ATTRIBUTE 'Onset events of Trombone' STRING
@ATTRIBUTE 'Onset events of Trumpet' STRING
@ATTRIBUTE 'Onset events of Ukulele' STRING
@ATTRIBUTE 'Onset events of Viola' STRING
@ATTRIBUTE 'Onset events of Violin' STRING

@DATA
11.779136,'[]','[+77]','[]','[]','[]','[]','[]','[]','[+36,+42]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+54,+58,+61]','[]','[]','[]','[]','[]','[]','[]','[]'
11.963185,'[]','[]','[]','[]','[]','[]','[]','[]','[+42]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[]','[]','[]'
12.147234,'[]','[]','[]','[]','[]','[]','[]','[]','[+42]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[]','[]','[]'
12.331283,'[]','[+68]','[]','[]','[]','[]','[]','[]','[+42]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[]','[]','[]'
12.515332,'[]','[+68]','[]','[]','[]','[]','[]','[]','[+36,+40,+42]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+54,+58,+61]','[]','[]','[]','[]','[]','[]','[]','[]'
12.699381,'[]','[+77]','[]','[]','[]','[]','[]','[]','[+42]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[]','[]','[]'
12.88343,'[]','[]','[]','[]','[]','[]','[]','[]','[+42]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[]','[]','[]'
13.067479,'[]','[]','[]','[]','[]','[]','[]','[]','[+36,+42]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[]','[]','[]'
13.251528,'[]','[+66]','[]','[]','[]','[]','[]','[]','[+36,+42]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+54,+58,+61]','[]','[]','[]','[]','[]','[]','[]','[]'
13.435577,'[]','[66]','[]','[]','[]','[]','[]','[]','[+42]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[]','[]','[]'
13.619626,'[]','[+65]','[]','[]','[]','[]','[]','[]','[+42]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[]','[]','[]'
13.803675,'[]','[+73]','[]','[]','[]','[]','[]','[]','[+42]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[]','[]','[]'
13.987724,'[]','[]','[]','[]','[]','[]','[]','[]','[+36,+40,+42]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[]','[]','[]'
14.171773,'[]','[]','[]','[]','[]','[]','[]','[]','[+42]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[]','[]','[]'
14.355822,'[]','[+68]','[]','[]','[]','[]','[]','[]','[+42]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[]','[]','[]'
14.539871,'[]','[+66]','[]','[]','[]','[]','[]','[]','[+36,+42]','[42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[54,58,61]','[]','[]','[]','[]','[]','[]','[]','[]'
14.72392,'[]','[]','[]','[]','[]','[]','[]','[]','[+36,+42]','[+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+56,+60,+63]','[]','[]','[]','[]','[]','[]','[]','[]'
14.907969,'[]','[]','[]','[]','[]','[]','[]','[]','[+42]','[44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[56,60,63]','[]','[]','[]','[]','[]','[]','[]','[]'
15.092018,'[]','[+73]','[]','[]','[]','[]','[]','[]','[+42]','[44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[56,60,63]','[]','[]','[]','[]','[]','[]','[]','[]'
15.276067,'[]','[]','[]','[]','[]','[]','[]','[]','[+42]','[44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[56,60,63]','[]','[]','[]','[]','[]','[]','[]','[]'
15.460116,'[]','[+68]','[]','[]','[]','[]','[]','[]','[+36,+40,+42]','[44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[56,60,63]','[]','[]','[]','[]','[]','[]','[]','[]'
15.644165,'[]','[]','[]','[]','[]','[]','[]','[]','[+42]','[44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[56,60,63]','[]','[]','[]','[]','[]','[]','[]','[]'
15.828214,'[]','[+68]','[]','[]','[]','[]','[]','[]','[+42]','[44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[56,60,63]','[]','[]','[]','[]','[]','[]','[]','[]'
16.012262,'[]','[+72]','[]','[]','[]','[]','[]','[]','[+36,+42]','[44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[56,60,63]','[]','[]','[]','[]','[]','[]','[]','[]'
16.196312,'[]','[+70]','[]','[]','[]','[]','[]','[]','[+36,+42]','[+46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+53,+58,+61]','[]','[]','[]','[]','[]','[]','[]','[]'
16.380362,'[]','[]','[]','[]','[]','[]','[]','[]','[+42]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[]','[]','[]'
16.56441,'[]','[]','[]','[]','[]','[]','[]','[]','[+42]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[]','[]','[]'
16.748459,'[]','[]','[]','[]','[]','[]','[]','[]','[+42]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[]','[]','[]'
16.932508,'[]','[]','[]','[]','[]','[]','[]','[]','[+36,+40,+42]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[]','[]','[]'
17.116556,'[]','[]','[]','[]','[]','[]','[]','[]','[+42]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[]','[]','[]'
17.300606,'[]','[]','[]','[]','[]','[]','[]','[]','[+42]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[]','[]','[]'
17.484655,'[]','[]','[]','[]','[]','[]','[]','[]','[+36,+42]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[]','[]','[]'
17.668703,'[]','[+72]','[]','[]','[]','[]','[]','[]','[+36,+59]','[+46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+53,+58,+61]','[]','[]','[]','[]','[]','[]','[]','[]'
17.852753,'[]','[+68]','[]','[]','[]','[]','[]','[]','[+42]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[]','[]','[]'
18.036802,'[]','[+65]','[]','[]','[]','[]','[]','[]','[+42]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[]','[]','[]'
18.220852,'[]','[+73]','[]','[]','[]','[]','[]','[]','[+42]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[]','[]','[]'
18.4049,'[]','[+70]','[]','[]','[]','[]','[]','[]','[+36,+40,+42]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[]','[]','[]'
18.588947,'[]','[]','[]','[]','[]','[]','[]','[]','[+42]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[]','[]','[]'
18.772999,'[]','[+77]','[]','[]','[]','[]','[]','[]','[+42]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[]','[]','[]'
18.957048,'[]','[]','[]','[]','[]','[]','[]','[]','[+36,+42]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[53,58,61]','[]','[]','[]','[]','[]','[]','[]','[]'
19.141096,'[]','[+77]','[]','[]','[]','[]','[]','[]','[+36,+42]','[+39]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+54,+58,+63]','[]','[]','[]','[]','[]','[]','[]','[]'
19.325144,'[]','[]','[]','[]','[]','[]','[]','[]','[+42]','[39]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[54,58,63]','[]','[]','[]','[]','[]','[]','[]','[]'
19.509193,'[]','[+72]','[]','[]','[]','[]','[]','[]','[+42]','[39]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[54,58,63]','[]','[]','[]','[]','[]','[]','[]','[]'
19.693245,'[]','[+72]','[]','[]','[]','[]','[]','[]','[+42]','[39]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[54,58,63]','[]','[]','[]','[]','[]','[]','[]','[]'
19.877293,'[]','[+70]','[]','[]','[]','[]','[]','[]','[+36,+40,+42]','[+37]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+53,+56,+61]','[]','[]','[]','[]','[]','[]','[]','[]'
