@RELATION 'Onset events in 2990'

@ATTRIBUTE 'Onset time in seconds' NUMERIC
@ATTRIBUTE 'Onset events of AcousticGuitar' STRING
@ATTRIBUTE 'Onset events of AltoSax' STRING
@ATTRIBUTE 'Onset events of Balalaika' STRING
@ATTRIBUTE 'Onset events of BrightPiano' STRING
@ATTRIBUTE 'Onset events of Cello' STRING
@ATTRIBUTE 'Onset events of Clarinet' STRING
@ATTRIBUTE 'Onset events of DoubleBassArco' STRING
@ATTRIBUTE 'Onset events of DoubleBassPizz' STRING
@ATTRIBUTE 'Onset events of Drums' STRING
@ATTRIBUTE 'Onset events of ElectricBass' STRING
@ATTRIBUTE 'Onset events of ElectricGuitarClean' STRING
@ATTRIBUTE 'Onset events of ElectricGuitarCrunch' STRING
@ATTRIBUTE 'Onset events of ElectricGuitarLead' STRING
@ATTRIBUTE 'Onset events of ElectricPiano' STRING
@ATTRIBUTE 'Onset events of Erhu' STRING
@ATTRIBUTE 'Onset events of Flugelhorn' STRING
@ATTRIBUTE 'Onset events of Flute' STRING
@ATTRIBUTE 'Onset events of Fujara' STRING
@ATTRIBUTE 'Onset events of Jinghu' STRING
@ATTRIBUTE 'Onset events of MorinKhuur' STRING
@ATTRIBUTE 'Onset events of OrganBass' STRING
@ATTRIBUTE 'Onset events of PanFlute' STRING
@ATTRIBUTE 'Onset events of Piano' STRING
@ATTRIBUTE 'Onset events of Shakuhachi' STRING
@ATTRIBUTE 'Onset events of Sitar' STRING
@ATTRIBUTE 'Onset events of TenorSax' STRING
@ATTRIBUTE 'Onset events of Trombone' STRING
@ATTRIBUTE 'Onset events of Trumpet' STRING
@ATTRIBUTE 'Onset events of Ukulele' STRING
@ATTRIBUTE 'Onset events of Viola' STRING
@ATTRIBUTE 'Onset events of Violin' STRING

@DATA
3.529407,'[+65]','[]','[]','[]','[]','[]','[]','[46]','[+38,+44]','[]','[]','[]','[]','[]','[]','[]','[+75]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
3.781507,'[+70]','[]','[]','[]','[]','[]','[]','[46]','[+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
4.033608,'[+63]','[]','[]','[]','[]','[]','[]','[+44]','[+36,+44]','[]','[]','[]','[]','[]','[]','[]','[+68]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
4.285708,'[+60]','[]','[]','[]','[]','[]','[]','[44]','[+44]','[]','[]','[]','[]','[]','[]','[]','[+72]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
4.537809,'[+63]','[]','[]','[]','[]','[]','[]','[44]','[+38,+44]','[]','[]','[]','[]','[]','[]','[]','[+72]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
4.789909,'[+68]','[]','[]','[]','[]','[]','[]','[44]','[+36,+44]','[]','[]','[]','[]','[]','[]','[]','[+70]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
5.04201,'[+60]','[]','[]','[]','[]','[]','[]','[44]','[+36,+44]','[]','[]','[]','[]','[]','[]','[]','[+68]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
5.29411,'[+68]','[]','[]','[]','[]','[]','[]','[44]','[+44]','[]','[]','[]','[]','[]','[]','[]','[+75]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
5.546211,'[+63]','[]','[]','[]','[]','[]','[]','[44]','[+38,+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
5.798311,'[+60]','[]','[]','[]','[]','[]','[]','[44]','[+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
6.050412,'[+70]','[]','[]','[]','[]','[]','[]','[+39]','[+36,+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
6.302512,'[+66]','[]','[]','[]','[]','[]','[]','[39]','[+44]','[]','[]','[]','[]','[]','[]','[]','[+70]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
6.554613,'[+70]','[]','[]','[]','[]','[]','[]','[39]','[+38,+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
6.806713,'[+63]','[]','[]','[]','[]','[]','[]','[39]','[+36,+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
7.058814,'[+66]','[]','[]','[]','[]','[]','[]','[39]','[+36,+44]','[]','[]','[]','[]','[]','[]','[]','[+65]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
7.310914,'[+63]','[]','[]','[]','[]','[]','[]','[39]','[+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
7.563015,'[+70]','[]','[]','[]','[]','[]','[]','[39]','[+38,+44]','[]','[]','[]','[]','[]','[]','[]','[+63]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
7.815115,'[+66]','[]','[]','[]','[]','[]','[]','[39]','[+44]','[]','[]','[]','[]','[]','[]','[]','[+70]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
8.067216,'[+68]','[]','[]','[]','[]','[]','[]','[+37]','[+36,+44]','[]','[]','[]','[]','[]','[]','[]','[+66]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
8.319316,'[+65]','[]','[]','[]','[]','[]','[]','[37]','[+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
8.571417,'[+68]','[]','[]','[]','[]','[]','[]','[37]','[+38,+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
8.823517,'[+61]','[]','[]','[]','[]','[]','[]','[37]','[+36,+44]','[]','[]','[]','[]','[]','[]','[]','[+68]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
9.075618,'[+65]','[]','[]','[]','[]','[]','[]','[37]','[+36,+44]','[]','[]','[]','[]','[]','[]','[]','[+68]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
9.327718,'[+61]','[]','[]','[]','[]','[]','[]','[37]','[+44]','[]','[]','[]','[]','[]','[]','[]','[+63]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
9.579819,'[+68]','[]','[]','[]','[]','[]','[]','[37]','[+38,+44]','[]','[]','[]','[]','[]','[]','[]','[+75]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
9.831919,'[+65]','[]','[]','[]','[]','[]','[]','[37]','[+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
10.08402,'[+60]','[]','[]','[]','[]','[]','[]','[+41]','[+36,+44]','[]','[]','[]','[]','[]','[]','[]','[+68]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
10.33612,'[+68]','[]','[]','[]','[]','[]','[]','[41]','[+44]','[]','[]','[]','[]','[]','[]','[]','[+72]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
10.588221,'[+60]','[]','[]','[]','[]','[]','[]','[41]','[+38,+44]','[]','[]','[]','[]','[]','[]','[]','[+72]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
10.840321,'[+65]','[]','[]','[]','[]','[]','[]','[41]','[+36,+44]','[]','[]','[]','[]','[]','[]','[]','[+70]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
11.092422,'[+68]','[]','[]','[]','[]','[]','[]','[+37]','[+36,+44]','[]','[]','[]','[]','[]','[]','[]','[+68]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
11.344522,'[+65]','[]','[]','[]','[]','[]','[]','[37]','[+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
11.596623,'[+68]','[]','[]','[]','[]','[]','[]','[37]','[+38,+44]','[]','[]','[]','[]','[]','[]','[]','[+66]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
11.848723,'[+61]','[]','[]','[]','[]','[]','[]','[37]','[+44]','[]','[]','[]','[]','[]','[]','[]','[+68]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
12.100824,'[+63]','[]','[]','[]','[]','[]','[]','[+44]','[+36,+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
12.352924,'[+60]','[]','[]','[]','[]','[]','[]','[44]','[+44]','[]','[]','[]','[]','[]','[]','[]','[+70]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
12.605025,'[+63]','[]','[]','[]','[]','[]','[]','[44]','[+38,+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
12.857125,'[+68]','[]','[]','[]','[]','[]','[]','[44]','[+36,+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
13.109226,'[+60]','[]','[]','[]','[]','[]','[]','[44]','[+36,+44]','[]','[]','[]','[]','[]','[]','[]','[+65]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
13.361326,'[+68]','[]','[]','[]','[]','[]','[]','[44]','[+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
13.613427,'[+63]','[]','[]','[]','[]','[]','[]','[44]','[+38,+44]','[]','[]','[]','[]','[]','[]','[]','[+63]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
13.865527,'[+60]','[]','[]','[]','[]','[]','[]','[44]','[+44]','[]','[]','[]','[]','[]','[]','[]','[+70]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
14.117628,'[+70]','[]','[]','[]','[]','[]','[]','[+39]','[+36,+44]','[]','[]','[]','[]','[]','[]','[]','[+66]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
14.369728,'[+66]','[]','[]','[]','[]','[]','[]','[39]','[+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
14.621829,'[+70]','[]','[]','[]','[]','[]','[]','[39]','[+38,+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
14.873929,'[+63]','[]','[]','[]','[]','[]','[]','[39]','[+36,+44]','[]','[]','[]','[]','[]','[]','[]','[+68]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
15.12603,'[+66]','[]','[]','[]','[]','[]','[]','[39]','[+36,+44]','[]','[]','[]','[]','[]','[]','[]','[+68]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
15.37813,'[+63]','[]','[]','[]','[]','[]','[]','[39]','[+44]','[]','[]','[]','[]','[]','[]','[]','[+63]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
15.630231,'[+70]','[]','[]','[]','[]','[]','[]','[39]','[+38,+44]','[]','[]','[]','[]','[]','[]','[]','[+75]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
15.882331,'[+66]','[]','[]','[]','[]','[]','[]','[39]','[+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
16.134432,'[+65]','[]','[]','[]','[]','[]','[]','[+46]','[+36,+44]','[]','[]','[]','[]','[]','[]','[]','[+68]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
16.386532,'[+61]','[]','[]','[]','[]','[]','[]','[46]','[+44]','[]','[]','[]','[]','[]','[]','[]','[+72]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
16.638634,'[+65]','[]','[]','[]','[]','[]','[]','[46]','[+38,+44]','[]','[]','[]','[]','[]','[]','[]','[+72]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
16.890732,'[+70]','[]','[]','[]','[]','[]','[]','[46]','[+36,+44]','[]','[]','[]','[]','[]','[]','[]','[+70]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
17.142834,'[+63]','[]','[]','[]','[]','[]','[]','[+44]','[+36,+44]','[]','[]','[]','[]','[]','[]','[]','[+63]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
17.394934,'[+60]','[]','[]','[]','[]','[]','[]','[44]','[+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
17.647036,'[+63]','[]','[]','[]','[]','[]','[]','[44]','[+38,+44]','[]','[]','[]','[]','[]','[]','[]','[+73]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
17.899136,'[+68]','[]','[]','[]','[]','[]','[]','[44]','[+44]','[]','[]','[]','[]','[]','[]','[]','[+73]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
18.151236,'[+61]','[]','[]','[]','[]','[]','[]','[+42]','[+36,+44]','[]','[]','[]','[]','[]','[]','[]','[+63]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
18.403336,'[+70]','[]','[]','[]','[]','[]','[]','[42]','[+44]','[]','[]','[]','[]','[]','[]','[]','[63]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
18.655436,'[+61]','[]','[]','[]','[]','[]','[]','[42]','[+38,+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
18.907536,'[+66]','[]','[]','[]','[]','[]','[]','[42]','[+36,+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
19.159637,'[+70]','[]','[]','[]','[]','[]','[]','[42]','[+36,+44]','[]','[]','[]','[]','[]','[]','[]','[+75]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
19.411737,'[+66]','[]','[]','[]','[]','[]','[]','[42]','[+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
19.66384,'[+61]','[]','[]','[]','[]','[]','[]','[42]','[+38,+44]','[]','[]','[]','[]','[]','[]','[]','[+63]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
19.91594,'[+70]','[]','[]','[]','[]','[]','[]','[42]','[+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
20.16804,'[+65]','[]','[]','[]','[]','[]','[]','[+46]','[+36,+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
20.42014,'[+61]','[]','[]','[]','[]','[]','[]','[46]','[+44]','[]','[]','[]','[]','[]','[]','[]','[+70]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
20.67224,'[+65]','[]','[]','[]','[]','[]','[]','[46]','[+38,+44]','[]','[]','[]','[]','[]','[]','[]','[+70]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
20.92434,'[+70]','[]','[]','[]','[]','[]','[]','[46]','[+36,+44]','[]','[]','[]','[]','[]','[]','[]','[+68]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
21.176441,'[+60]','[]','[]','[]','[]','[]','[]','[+41]','[+36,+44]','[]','[]','[]','[]','[]','[]','[]','[+65]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
21.428541,'[+68]','[]','[]','[]','[]','[]','[]','[41]','[+44]','[]','[]','[]','[]','[]','[]','[]','[+73]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
21.680643,'[+60]','[]','[]','[]','[]','[]','[]','[41]','[+38,+44]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
21.932743,'[+65]','[]','[]','[]','[]','[]','[]','[41]','[+44]','[]','[]','[]','[]','[]','[]','[]','[+75]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
22.184843,'[+65]','[]','[]','[]','[]','[]','[]','[+46]','[+36,+38,+44]','[]','[]','[]','[]','[]','[]','[]','[+70]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
22.436943,'[+61]','[]','[]','[]','[]','[]','[]','[46]','[+38]','[]','[]','[]','[]','[]','[]','[]','[70]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
22.689045,'[+65]','[]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[70]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
22.941145,'[+70]','[]','[]','[]','[]','[]','[]','[46]','[+36]','[]','[]','[]','[]','[]','[]','[]','[70]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
23.193247,'[+61]','[]','[]','[]','[]','[]','[]','[46]','[+36,+48]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
23.445347,'[+70]','[]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
23.571396,'[70]','[]','[]','[]','[]','[]','[]','[46]','[+43]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
23.697449,'[+65]','[]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
23.823496,'[65]','[]','[]','[]','[]','[]','[]','[46]','[+43]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
23.949549,'[+61]','[]','[]','[]','[]','[]','[]','[46]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
24.075596,'[61]','[]','[]','[]','[]','[]','[]','[46]','[+43]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
24.201649,'[]','[]','[]','[+71]','[]','[]','[]','[+47]','[+36,+44]','[]','[]','[+54,+59,+63]','[]','[]','[]','[]','[+70]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
24.453749,'[]','[]','[]','[+63]','[]','[]','[]','[47]','[+59]','[]','[]','[54,59,63]','[]','[]','[]','[]','[+70]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
24.705849,'[]','[]','[]','[+66]','[]','[]','[]','[47]','[+40,+59]','[]','[]','[54,59,63]','[]','[]','[]','[]','[+73]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
24.957949,'[]','[]','[]','[+63]','[]','[]','[]','[47]','[+36,+59]','[]','[]','[54,59,63]','[]','[]','[]','[]','[73]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
25.21005,'[]','[]','[]','[+66]','[]','[]','[]','[47]','[+36,+59]','[]','[]','[54,59,63]','[]','[]','[]','[]','[+71]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
25.46215,'[]','[]','[]','[+63]','[]','[]','[]','[47]','[+59]','[]','[]','[54,59,63]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
25.714252,'[]','[]','[]','[+71]','[]','[]','[]','[47]','[+40,+59]','[]','[]','[54,59,63]','[]','[]','[]','[]','[+73]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
25.966352,'[]','[]','[]','[+66]','[]','[]','[]','[47]','[+59]','[]','[]','[54,59,63]','[]','[]','[]','[]','[+78]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
26.218452,'[]','[]','[]','[+68]','[]','[]','[]','[+44]','[+36,+59]','[]','[]','[+56,+59,+63]','[]','[]','[]','[]','[+70]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
26.470552,'[]','[]','[]','[+71]','[]','[]','[]','[44]','[+59]','[]','[]','[56,59,63]','[]','[]','[]','[]','[+70]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
26.722652,'[]','[]','[]','[+63]','[]','[]','[]','[44]','[+40,+59]','[]','[]','[56,59,63]','[]','[]','[]','[]','[+73]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
26.974752,'[]','[]','[]','[+71]','[]','[]','[]','[44]','[+36,+59]','[]','[]','[56,59,63]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
27.226854,'[]','[]','[]','[+63]','[]','[]','[]','[44]','[+36,+59]','[]','[]','[56,59,63]','[]','[]','[]','[]','[+71]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
