@RELATION 'Onset events in 0989'

@ATTRIBUTE 'Onset time in seconds' NUMERIC
@ATTRIBUTE 'Onset events of AcousticGuitar' STRING
@ATTRIBUTE 'Onset events of AltoSax' STRING
@ATTRIBUTE 'Onset events of Balalaika' STRING
@ATTRIBUTE 'Onset events of BrightPiano' STRING
@ATTRIBUTE 'Onset events of Cello' STRING
@ATTRIBUTE 'Onset events of Clarinet' STRING
@ATTRIBUTE 'Onset events of DoubleBassArco' STRING
@ATTRIBUTE 'Onset events of DoubleBassPizz' STRING
@ATTRIBUTE 'Onset events of Drums' STRING
@ATTRIBUTE 'Onset events of ElectricBass' STRING
@ATTRIBUTE 'Onset events of ElectricGuitarClean' STRING
@ATTRIBUTE 'Onset events of ElectricGuitarCrunch' STRING
@ATTRIBUTE 'Onset events of ElectricGuitarLead' STRING
@ATTRIBUTE 'Onset events of ElectricPiano' STRING
@ATTRIBUTE 'Onset events of Erhu' STRING
@ATTRIBUTE 'Onset events of Flugelhorn' STRING
@ATTRIBUTE 'Onset events of Flute' STRING
@ATTRIBUTE 'Onset events of Fujara' STRING
@ATTRIBUTE 'Onset events of Jinghu' STRING
@ATTRIBUTE 'Onset events of MorinKhuur' STRING
@ATTRIBUTE 'Onset events of OrganBass' STRING
@ATTRIBUTE 'Onset events of PanFlute' STRING
@ATTRIBUTE 'Onset events of Piano' STRING
@ATTRIBUTE 'Onset events of Shakuhachi' STRING
@ATTRIBUTE 'Onset events of Sitar' STRING
@ATTRIBUTE 'Onset events of TenorSax' STRING
@ATTRIBUTE 'Onset events of Trombone' STRING
@ATTRIBUTE 'Onset events of Trumpet' STRING
@ATTRIBUTE 'Onset events of Ukulele' STRING
@ATTRIBUTE 'Onset events of Viola' STRING
@ATTRIBUTE 'Onset events of Violin' STRING

@DATA
10.75,'[]','[]','[]','[57,60,64]','[+69]','[]','[]','[45]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[74]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
11.0,'[]','[]','[]','[57,60,64]','[+64]','[]','[]','[45]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+67]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
11.25,'[]','[]','[]','[57,60,64]','[+60]','[]','[]','[45]','[+36,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+74]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
11.5,'[]','[]','[]','[57,60,64]','[+69]','[]','[]','[45]','[+40,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+71]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
11.75,'[]','[]','[]','[57,60,64]','[+60]','[]','[]','[45]','[+36,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[71]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
12.0,'[]','[]','[]','[+57,+60,+64]','[+60]','[]','[]','[+45]','[+36,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[71]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
12.25,'[]','[]','[]','[57,60,64]','[+64]','[]','[]','[45]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[71]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
12.5,'[]','[]','[]','[57,60,64]','[+60]','[]','[]','[45]','[+40,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
12.75,'[]','[]','[]','[57,60,64]','[+69]','[]','[]','[45]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
13.0,'[]','[]','[]','[57,60,64]','[+64]','[]','[]','[45]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+71]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
13.25,'[]','[]','[]','[57,60,64]','[+60]','[]','[]','[45]','[+36,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[71]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
13.5,'[]','[]','[]','[57,60,64]','[+69]','[]','[]','[45]','[+40,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+74]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
13.75,'[]','[]','[]','[57,60,64]','[+60]','[]','[]','[45]','[+36,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[74]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
14.0,'[]','[]','[]','[+57,+62,+65]','[+65]','[]','[]','[+38]','[+36,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+65]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
14.25,'[]','[]','[]','[57,62,65]','[+69]','[]','[]','[38]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+67]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
14.5,'[]','[]','[]','[57,62,65]','[+65]','[]','[]','[38]','[+40,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+72]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
14.75,'[]','[]','[]','[57,62,65]','[+62]','[]','[]','[38]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[72]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
15.0,'[]','[]','[]','[57,62,65]','[+69]','[]','[]','[38]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[72]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
15.25,'[]','[]','[]','[57,62,65]','[+65]','[]','[]','[38]','[+36,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[72]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
15.5,'[]','[]','[]','[57,62,65]','[+62]','[]','[]','[38]','[+40,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+67]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
15.75,'[]','[]','[]','[57,62,65]','[+65]','[]','[]','[38]','[+36,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
16.0,'[]','[]','[]','[+55,+59,+64]','[+67]','[]','[]','[+40]','[+36,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
16.25,'[]','[]','[]','[55,59,64]','[+71]','[]','[]','[40]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+65]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
16.5,'[]','[]','[]','[55,59,64]','[+67]','[]','[]','[40]','[+40,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+65]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
16.75,'[]','[]','[]','[55,59,64]','[+64]','[]','[]','[40]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[65]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
17.0,'[]','[]','[]','[55,59,64]','[+71]','[]','[]','[40]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
17.25,'[]','[]','[]','[55,59,64]','[+67]','[]','[]','[40]','[+36,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[69]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
17.5,'[]','[]','[]','[55,59,64]','[+64]','[]','[]','[40]','[+40,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+65]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
17.75,'[]','[]','[]','[55,59,64]','[+67]','[]','[]','[40]','[+36,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
18.0,'[]','[]','[]','[+57,+60,+64]','[+60]','[]','[]','[+45]','[+36,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+67]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
18.25,'[]','[]','[]','[57,60,64]','[+64]','[]','[]','[45]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[67]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
18.5,'[]','[]','[]','[57,60,64]','[+60]','[]','[]','[45]','[+40,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
18.75,'[]','[]','[]','[57,60,64]','[+69]','[]','[]','[45]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+72]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
19.0,'[]','[]','[]','[57,60,64]','[+64]','[]','[]','[45]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
19.25,'[]','[]','[]','[57,60,64]','[+60]','[]','[]','[45]','[+36,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[69]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
19.5,'[]','[]','[]','[57,60,64]','[+69]','[]','[]','[45]','[+40,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[69]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
19.75,'[]','[]','[]','[57,60,64]','[+60]','[]','[]','[45]','[+36,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[69]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
20.0,'[]','[]','[]','[+57,+60,+64]','[+60]','[]','[]','[+45]','[+36,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
20.25,'[]','[]','[]','[57,60,64]','[+64]','[]','[]','[45]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
20.5,'[]','[]','[]','[57,60,64]','[+60]','[]','[]','[45]','[+40,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+74]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
20.75,'[]','[]','[]','[57,60,64]','[+69]','[]','[]','[45]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[74]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
21.0,'[]','[]','[]','[57,60,64]','[+64]','[]','[]','[45]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
21.25,'[]','[]','[]','[57,60,64]','[+60]','[]','[]','[45]','[+36,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[69]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
21.5,'[]','[]','[]','[57,60,64]','[+69]','[]','[]','[45]','[+40,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[69]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
21.75,'[]','[]','[]','[57,60,64]','[+60]','[]','[]','[45]','[+36,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[69]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
22.0,'[]','[]','[]','[+55,+59,+62]','[+71]','[]','[]','[+43]','[+36,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+71]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
22.25,'[]','[]','[]','[55,59,62]','[+62]','[]','[]','[43]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[71]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
22.5,'[]','[]','[]','[55,59,62]','[+71]','[]','[]','[43]','[+40,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+72]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
22.75,'[]','[]','[]','[55,59,62]','[+67]','[]','[]','[43]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[72]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
23.0,'[]','[]','[]','[55,59,62]','[+62]','[]','[]','[43]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
23.25,'[]','[]','[]','[55,59,62]','[+71]','[]','[]','[43]','[+36,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[69]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
23.5,'[]','[]','[]','[55,59,62]','[+67]','[]','[]','[43]','[+40,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+67]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
23.75,'[]','[]','[]','[55,59,62]','[+71]','[]','[]','[43]','[+36,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[67]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
24.0,'[]','[]','[]','[+57,+62,+65]','[+65]','[]','[]','[+38]','[+36,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[67]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
24.25,'[]','[]','[]','[57,62,65]','[+69]','[]','[]','[38]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[67]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
24.5,'[]','[]','[]','[57,62,65]','[+65]','[]','[]','[38]','[+40,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+67]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
24.75,'[]','[]','[]','[57,62,65]','[+62]','[]','[]','[38]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+72]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
25.0,'[]','[]','[]','[57,62,65]','[+69]','[]','[]','[38]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
25.25,'[]','[]','[]','[57,62,65]','[+65]','[]','[]','[38]','[+36,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+71]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
25.5,'[]','[]','[]','[57,62,65]','[+62]','[]','[]','[38]','[+40,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
25.75,'[]','[]','[]','[57,62,65]','[+65]','[]','[]','[38]','[+36,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
26.0,'[]','[]','[]','[+55,+59,+64]','[+67]','[]','[]','[+40]','[+36,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
26.25,'[]','[]','[]','[55,59,64]','[+71]','[]','[]','[40]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[69]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
26.5,'[]','[]','[]','[55,59,64]','[+67]','[]','[]','[40]','[+40,+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+69]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
26.75,'[]','[]','[]','[55,59,64]','[+64]','[]','[]','[40]','[+42]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[+67]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]','[]'
